,img_name,total_objects,total_area
0,ImgROI_0_Tile_00_Date_20240603.tif,134,43132
1,ImgROI_1000_Tile_00_Date_20240603.tif,12,22914
2,ImgROI_1001_Tile_00_Date_20240603.tif,7,269111
3,ImgROI_1002_Tile_00_Date_20240603.tif,0,0
4,ImgROI_1003_Tile_00_Date_20240603.tif,22,24887
5,ImgROI_1004_Tile_00_Date_20240603.tif,5,1264
6,ImgROI_1005_Tile_00_Date_20240603.tif,10,328248
7,ImgROI_1006_Tile_00_Date_20240603.tif,0,0
8,ImgROI_1007_Tile_00_Date_20240603.tif,21,8534
9,ImgROI_1008_Tile_00_Date_20240603.tif,57,67841
10,ImgROI_1009_Tile_00_Date_20240603.tif,58,85890
11,ImgROI_100_Tile_00_Date_20240603.tif,1,257567
12,ImgROI_1010_Tile_00_Date_20240603.tif,12,383745
13,ImgROI_1011_Tile_00_Date_20240603.tif,0,0
14,ImgROI_1012_Tile_00_Date_20240603.tif,44,56901
15,ImgROI_1013_Tile_00_Date_20240603.tif,17,26646
16,ImgROI_1014_Tile_00_Date_20240603.tif,55,59293
17,ImgROI_1015_Tile_00_Date_20240603.tif,13,3041
18,ImgROI_1016_Tile_00_Date_20240603.tif,54,31027
19,ImgROI_1017_Tile_00_Date_20240603.tif,116,331737
20,ImgROI_1018_Tile_00_Date_20240603.tif,5,4815
21,ImgROI_1019_Tile_00_Date_20240603.tif,38,44587
22,ImgROI_101_Tile_00_Date_20240603.tif,0,0
23,ImgROI_1020_Tile_00_Date_20240603.tif,0,0
24,ImgROI_1021_Tile_00_Date_20240603.tif,0,0
25,ImgROI_1022_Tile_00_Date_20240603.tif,33,46200
26,ImgROI_1023_Tile_00_Date_20240603.tif,10,3626
27,ImgROI_1024_Tile_00_Date_20240603.tif,221,220778
28,ImgROI_1025_Tile_00_Date_20240603.tif,39,270150
29,ImgROI_1026_Tile_00_Date_20240603.tif,14,3732
30,ImgROI_1027_Tile_00_Date_20240603.tif,13,5884
31,ImgROI_1028_Tile_00_Date_20240603.tif,122,374881
32,ImgROI_1029_Tile_00_Date_20240603.tif,70,163911
33,ImgROI_102_Tile_00_Date_20240603.tif,118,553022
34,ImgROI_1030_Tile_00_Date_20240603.tif,187,301031
35,ImgROI_1031_Tile_00_Date_20240603.tif,0,0
36,ImgROI_1032_Tile_00_Date_20240603.tif,18,12810
37,ImgROI_1033_Tile_00_Date_20240603.tif,0,0
38,ImgROI_1034_Tile_00_Date_20240603.tif,41,15652
39,ImgROI_1035_Tile_00_Date_20240603.tif,1,1606
40,ImgROI_1036_Tile_00_Date_20240603.tif,152,385302
41,ImgROI_1037_Tile_00_Date_20240603.tif,114,114793
42,ImgROI_1038_Tile_00_Date_20240603.tif,0,0
43,ImgROI_1039_Tile_00_Date_20240603.tif,3,474
44,ImgROI_103_Tile_00_Date_20240603.tif,14,510127
45,ImgROI_1040_Tile_00_Date_20240603.tif,43,51574
46,ImgROI_1041_Tile_00_Date_20240603.tif,595,535679
47,ImgROI_1042_Tile_00_Date_20240603.tif,27,11886
48,ImgROI_1043_Tile_00_Date_20240603.tif,36,17056
49,ImgROI_1044_Tile_00_Date_20240603.tif,83,39153
50,ImgROI_1045_Tile_00_Date_20240603.tif,54,34380
51,ImgROI_1046_Tile_00_Date_20240603.tif,11,6864
52,ImgROI_1047_Tile_00_Date_20240603.tif,45,53666
53,ImgROI_1048_Tile_00_Date_20240603.tif,249,355008
54,ImgROI_1049_Tile_00_Date_20240603.tif,31,7329
55,ImgROI_104_Tile_00_Date_20240603.tif,0,0
56,ImgROI_1050_Tile_00_Date_20240603.tif,0,0
57,ImgROI_1051_Tile_00_Date_20240603.tif,7,807
58,ImgROI_1052_Tile_00_Date_20240603.tif,13,1494
59,ImgROI_1053_Tile_00_Date_20240603.tif,249,192151
60,ImgROI_1054_Tile_00_Date_20240603.tif,374,339952
61,ImgROI_1055_Tile_00_Date_20240603.tif,44,44126
62,ImgROI_1056_Tile_00_Date_20240603.tif,9,3158
63,ImgROI_1057_Tile_00_Date_20240603.tif,124,185209
64,ImgROI_1058_Tile_00_Date_20240603.tif,10,4793
65,ImgROI_1059_Tile_00_Date_20240603.tif,399,296461
66,ImgROI_105_Tile_00_Date_20240603.tif,18,343126
67,ImgROI_1060_Tile_00_Date_20240603.tif,110,30021
68,ImgROI_1061_Tile_00_Date_20240603.tif,0,0
69,ImgROI_1062_Tile_00_Date_20240603.tif,684,266027
70,ImgROI_1063_Tile_00_Date_20240603.tif,17,2275
71,ImgROI_1064_Tile_00_Date_20240603.tif,15,11820
72,ImgROI_1065_Tile_00_Date_20240603.tif,141,170107
73,ImgROI_1066_Tile_00_Date_20240603.tif,43,15495
74,ImgROI_1067_Tile_00_Date_20240603.tif,41,22134
75,ImgROI_1068_Tile_00_Date_20240603.tif,41,32726
76,ImgROI_1069_Tile_00_Date_20240603.tif,145,379058
77,ImgROI_106_Tile_00_Date_20240603.tif,1,257567
78,ImgROI_1070_Tile_00_Date_20240603.tif,55,30256
79,ImgROI_1071_Tile_00_Date_20240603.tif,45,12268
80,ImgROI_1072_Tile_00_Date_20240603.tif,53,93712
81,ImgROI_1073_Tile_00_Date_20240603.tif,0,0
82,ImgROI_1074_Tile_00_Date_20240603.tif,324,234698
83,ImgROI_1075_Tile_00_Date_20240603.tif,18,572
84,ImgROI_1076_Tile_00_Date_20240603.tif,159,417252
85,ImgROI_1077_Tile_00_Date_20240603.tif,301,440091
86,ImgROI_1078_Tile_00_Date_20240603.tif,0,0
87,ImgROI_1079_Tile_00_Date_20240603.tif,35,28386
88,ImgROI_107_Tile_00_Date_20240603.tif,76,26845
89,ImgROI_1080_Tile_00_Date_20240603.tif,0,0
90,ImgROI_1081_Tile_00_Date_20240603.tif,41,6609
91,ImgROI_1082_Tile_00_Date_20240603.tif,283,355843
92,ImgROI_1083_Tile_00_Date_20240603.tif,81,85953
93,ImgROI_1084_Tile_00_Date_20240603.tif,121,57394
94,ImgROI_1085_Tile_00_Date_20240603.tif,12,267515
95,ImgROI_1086_Tile_00_Date_20240603.tif,0,0
96,ImgROI_1087_Tile_00_Date_20240603.tif,10,258856
97,ImgROI_1088_Tile_00_Date_20240603.tif,0,0
98,ImgROI_1089_Tile_00_Date_20240603.tif,1,81
99,ImgROI_108_Tile_00_Date_20240603.tif,18,1074
100,ImgROI_1090_Tile_00_Date_20240603.tif,54,371737
101,ImgROI_1091_Tile_00_Date_20240603.tif,0,0
102,ImgROI_1092_Tile_00_Date_20240603.tif,0,0
103,ImgROI_1093_Tile_00_Date_20240603.tif,1,257567
104,ImgROI_1094_Tile_00_Date_20240603.tif,101,349404
105,ImgROI_1095_Tile_00_Date_20240603.tif,173,327990
106,ImgROI_1096_Tile_00_Date_20240603.tif,4,528
107,ImgROI_1097_Tile_00_Date_20240603.tif,4,528
108,ImgROI_1098_Tile_00_Date_20240603.tif,0,0
109,ImgROI_1099_Tile_00_Date_20240603.tif,0,0
110,ImgROI_109_Tile_00_Date_20240603.tif,30,22709
111,ImgROI_10_Tile_00_Date_20240603.tif,17,4723
112,ImgROI_1100_Tile_00_Date_20240603.tif,90,392885
113,ImgROI_1101_Tile_00_Date_20240603.tif,60,30583
114,ImgROI_1102_Tile_00_Date_20240603.tif,61,201715
115,ImgROI_1103_Tile_00_Date_20240603.tif,34,28096
116,ImgROI_1104_Tile_00_Date_20240603.tif,3,2806
117,ImgROI_1105_Tile_00_Date_20240603.tif,37,36922
118,ImgROI_1106_Tile_00_Date_20240603.tif,0,0
119,ImgROI_1107_Tile_00_Date_20240603.tif,31,19711
120,ImgROI_1108_Tile_00_Date_20240603.tif,1,256822
121,ImgROI_1109_Tile_00_Date_20240603.tif,3,98
122,ImgROI_110_Tile_00_Date_20240603.tif,3,309
123,ImgROI_1110_Tile_00_Date_20240603.tif,0,0
124,ImgROI_1111_Tile_00_Date_20240603.tif,31,272796
125,ImgROI_1112_Tile_00_Date_20240603.tif,2,620
126,ImgROI_1113_Tile_00_Date_20240603.tif,0,0
127,ImgROI_1114_Tile_00_Date_20240603.tif,0,0
128,ImgROI_1115_Tile_00_Date_20240603.tif,39,282547
129,ImgROI_1116_Tile_00_Date_20240603.tif,46,34041
130,ImgROI_1117_Tile_00_Date_20240603.tif,0,0
131,ImgROI_1118_Tile_00_Date_20240603.tif,5,2537
132,ImgROI_1119_Tile_00_Date_20240603.tif,27,201194
133,ImgROI_111_Tile_00_Date_20240603.tif,178,407385
134,ImgROI_1120_Tile_00_Date_20240603.tif,26,263009
135,ImgROI_1121_Tile_00_Date_20240603.tif,41,301689
136,ImgROI_1122_Tile_00_Date_20240603.tif,43,47119
137,ImgROI_1123_Tile_00_Date_20240603.tif,1,149
138,ImgROI_1124_Tile_00_Date_20240603.tif,0,0
139,ImgROI_1125_Tile_00_Date_20240603.tif,123,393230
140,ImgROI_1126_Tile_00_Date_20240603.tif,73,292136
141,ImgROI_1127_Tile_00_Date_20240603.tif,5,329
142,ImgROI_1128_Tile_00_Date_20240603.tif,49,33434
143,ImgROI_1129_Tile_00_Date_20240603.tif,1,25
144,ImgROI_112_Tile_00_Date_20240603.tif,34,261859
145,ImgROI_1130_Tile_00_Date_20240603.tif,34,22139
146,ImgROI_1131_Tile_00_Date_20240603.tif,127,157406
147,ImgROI_1132_Tile_00_Date_20240603.tif,42,45965
148,ImgROI_1133_Tile_00_Date_20240603.tif,123,239817
149,ImgROI_1134_Tile_00_Date_20240603.tif,15,24825
150,ImgROI_1135_Tile_00_Date_20240603.tif,60,121313
151,ImgROI_1136_Tile_00_Date_20240603.tif,13,1070
152,ImgROI_1137_Tile_00_Date_20240603.tif,0,0
153,ImgROI_1138_Tile_00_Date_20240603.tif,9,2976
154,ImgROI_1139_Tile_00_Date_20240603.tif,18,263210
155,ImgROI_113_Tile_00_Date_20240603.tif,72,44384
156,ImgROI_1140_Tile_00_Date_20240603.tif,0,0
157,ImgROI_1141_Tile_00_Date_20240603.tif,32,5368
158,ImgROI_1142_Tile_00_Date_20240603.tif,33,21572
159,ImgROI_1143_Tile_00_Date_20240603.tif,14,5198
160,ImgROI_1144_Tile_00_Date_20240603.tif,19,313648
161,ImgROI_1145_Tile_00_Date_20240603.tif,156,20872
162,ImgROI_1146_Tile_00_Date_20240603.tif,25,7808
163,ImgROI_1147_Tile_00_Date_20240603.tif,12,766
164,ImgROI_1148_Tile_00_Date_20240603.tif,3,257706
165,ImgROI_1149_Tile_00_Date_20240603.tif,105,25833
166,ImgROI_114_Tile_00_Date_20240603.tif,68,42747
167,ImgROI_1150_Tile_00_Date_20240603.tif,195,355893
168,ImgROI_1151_Tile_00_Date_20240603.tif,0,0
169,ImgROI_1152_Tile_00_Date_20240603.tif,0,0
170,ImgROI_1153_Tile_00_Date_20240603.tif,68,34196
171,ImgROI_1154_Tile_00_Date_20240603.tif,6,258307
172,ImgROI_1155_Tile_00_Date_20240603.tif,1,257567
173,ImgROI_1156_Tile_00_Date_20240603.tif,181,332504
174,ImgROI_1157_Tile_00_Date_20240603.tif,0,0
175,ImgROI_1158_Tile_00_Date_20240603.tif,0,0
176,ImgROI_1159_Tile_00_Date_20240603.tif,0,0
177,ImgROI_115_Tile_00_Date_20240603.tif,70,267163
178,ImgROI_1160_Tile_00_Date_20240603.tif,2,257505
179,ImgROI_1161_Tile_00_Date_20240603.tif,0,0
180,ImgROI_1162_Tile_00_Date_20240603.tif,10,966
181,ImgROI_1163_Tile_00_Date_20240603.tif,0,0
182,ImgROI_1164_Tile_00_Date_20240603.tif,0,0
183,ImgROI_1165_Tile_00_Date_20240603.tif,23,273313
184,ImgROI_1166_Tile_00_Date_20240603.tif,0,0
185,ImgROI_1167_Tile_00_Date_20240603.tif,45,10984
186,ImgROI_1168_Tile_00_Date_20240603.tif,72,30794
187,ImgROI_1169_Tile_00_Date_20240603.tif,6,1722
188,ImgROI_116_Tile_00_Date_20240603.tif,0,0
189,ImgROI_1170_Tile_00_Date_20240603.tif,0,0
190,ImgROI_1171_Tile_00_Date_20240603.tif,90,324348
191,ImgROI_1172_Tile_00_Date_20240603.tif,33,8778
192,ImgROI_1173_Tile_00_Date_20240603.tif,0,0
193,ImgROI_1174_Tile_00_Date_20240603.tif,125,247660
194,ImgROI_1175_Tile_00_Date_20240603.tif,53,259597
195,ImgROI_1176_Tile_00_Date_20240603.tif,0,0
196,ImgROI_1177_Tile_00_Date_20240603.tif,106,427567
197,ImgROI_1178_Tile_00_Date_20240603.tif,37,258837
198,ImgROI_1179_Tile_00_Date_20240603.tif,47,73070
199,ImgROI_117_Tile_00_Date_20240603.tif,0,0
200,ImgROI_1180_Tile_00_Date_20240603.tif,270,425929
201,ImgROI_1181_Tile_00_Date_20240603.tif,0,0
202,ImgROI_1182_Tile_00_Date_20240603.tif,0,0
203,ImgROI_1183_Tile_00_Date_20240603.tif,150,339703
