,img_name,total_objects,total_area
0,ImgROI_0_Tile_00_Date_20240603.tif,51,33131
1,ImgROI_1000_Tile_00_Date_20240603.tif,8,10837
2,ImgROI_1001_Tile_00_Date_20240603.tif,5,259709
3,ImgROI_1002_Tile_00_Date_20240603.tif,10,4707
4,ImgROI_1003_Tile_00_Date_20240603.tif,15,82877
5,ImgROI_1004_Tile_00_Date_20240603.tif,11,240276
6,ImgROI_1005_Tile_00_Date_20240603.tif,10,328248
7,ImgROI_1006_Tile_00_Date_20240603.tif,9,44686
8,ImgROI_1007_Tile_00_Date_20240603.tif,83,63473
9,ImgROI_1008_Tile_00_Date_20240603.tif,13,223674
10,ImgROI_1009_Tile_00_Date_20240603.tif,19,222686
11,ImgROI_100_Tile_00_Date_20240603.tif,143,311679
12,ImgROI_1010_Tile_00_Date_20240603.tif,12,383745
13,ImgROI_1011_Tile_00_Date_20240603.tif,0,0
14,ImgROI_1012_Tile_00_Date_20240603.tif,3,1068
15,ImgROI_1013_Tile_00_Date_20240603.tif,2,19258
16,ImgROI_1014_Tile_00_Date_20240603.tif,20,35604
17,ImgROI_1015_Tile_00_Date_20240603.tif,90,212756
18,ImgROI_1016_Tile_00_Date_20240603.tif,52,131184
19,ImgROI_1017_Tile_00_Date_20240603.tif,116,345508
20,ImgROI_1018_Tile_00_Date_20240603.tif,4,5185
21,ImgROI_1019_Tile_00_Date_20240603.tif,38,143784
22,ImgROI_101_Tile_00_Date_20240603.tif,54,10402
23,ImgROI_1020_Tile_00_Date_20240603.tif,23,37151
24,ImgROI_1021_Tile_00_Date_20240603.tif,48,29073
25,ImgROI_1022_Tile_00_Date_20240603.tif,118,186796
26,ImgROI_1023_Tile_00_Date_20240603.tif,67,352165
27,ImgROI_1024_Tile_00_Date_20240603.tif,221,220778
28,ImgROI_1025_Tile_00_Date_20240603.tif,85,233491
29,ImgROI_1026_Tile_00_Date_20240603.tif,14,19958
30,ImgROI_1027_Tile_00_Date_20240603.tif,38,74544
31,ImgROI_1028_Tile_00_Date_20240603.tif,122,374881
32,ImgROI_1029_Tile_00_Date_20240603.tif,69,171966
33,ImgROI_102_Tile_00_Date_20240603.tif,122,581708
34,ImgROI_1030_Tile_00_Date_20240603.tif,186,300925
35,ImgROI_1031_Tile_00_Date_20240603.tif,13,3667
36,ImgROI_1032_Tile_00_Date_20240603.tif,30,5971
37,ImgROI_1033_Tile_00_Date_20240603.tif,37,34877
