,img_name,total_objects,total_area
0,ImgROI_0_Tile_00_Date_20240603.tif,134,43132
1,ImgROI_1000_Tile_00_Date_20240603.tif,27,118851
2,ImgROI_1001_Tile_00_Date_20240603.tif,7,269111
3,ImgROI_1002_Tile_00_Date_20240603.tif,0,0
4,ImgROI_1003_Tile_00_Date_20240603.tif,43,95616
5,ImgROI_1004_Tile_00_Date_20240603.tif,22,165790
6,ImgROI_1005_Tile_00_Date_20240603.tif,10,328248
7,ImgROI_1006_Tile_00_Date_20240603.tif,0,0
8,ImgROI_1007_Tile_00_Date_20240603.tif,47,114174
9,ImgROI_1008_Tile_00_Date_20240603.tif,65,252020
10,ImgROI_1009_Tile_00_Date_20240603.tif,57,228401
11,ImgROI_100_Tile_00_Date_20240603.tif,121,356242
12,ImgROI_1010_Tile_00_Date_20240603.tif,12,383745
13,ImgROI_1011_Tile_00_Date_20240603.tif,13,9405
14,ImgROI_1012_Tile_00_Date_20240603.tif,70,126251
15,ImgROI_1013_Tile_00_Date_20240603.tif,4,19239
16,ImgROI_1014_Tile_00_Date_20240603.tif,43,67085
17,ImgROI_1015_Tile_00_Date_20240603.tif,125,209618
18,ImgROI_1016_Tile_00_Date_20240603.tif,95,216692
19,ImgROI_1017_Tile_00_Date_20240603.tif,116,333795
20,ImgROI_1018_Tile_00_Date_20240603.tif,5,4815
21,ImgROI_1019_Tile_00_Date_20240603.tif,49,257772
22,ImgROI_101_Tile_00_Date_20240603.tif,24,22288
23,ImgROI_1020_Tile_00_Date_20240603.tif,0,0
24,ImgROI_1021_Tile_00_Date_20240603.tif,0,0
25,ImgROI_1022_Tile_00_Date_20240603.tif,139,234871
26,ImgROI_1023_Tile_00_Date_20240603.tif,82,146567
27,ImgROI_1024_Tile_00_Date_20240603.tif,221,220778
28,ImgROI_1025_Tile_00_Date_20240603.tif,99,278606
29,ImgROI_1026_Tile_00_Date_20240603.tif,29,17637
30,ImgROI_1027_Tile_00_Date_20240603.tif,57,93425
31,ImgROI_1028_Tile_00_Date_20240603.tif,122,374881
32,ImgROI_1029_Tile_00_Date_20240603.tif,67,151365
33,ImgROI_102_Tile_00_Date_20240603.tif,117,551870
34,ImgROI_1030_Tile_00_Date_20240603.tif,188,301182
35,ImgROI_1031_Tile_00_Date_20240603.tif,2,111
36,ImgROI_1032_Tile_00_Date_20240603.tif,46,41950
37,ImgROI_1033_Tile_00_Date_20240603.tif,7,947
38,ImgROI_1034_Tile_00_Date_20240603.tif,124,107145
