,img_name,total_objects,total_area
0,ImgROI_0_Tile_00_Date_20240603.tif,23,20220
1,ImgROI_1000_Tile_00_Date_20240603.tif,9,10107
2,ImgROI_1001_Tile_00_Date_20240603.tif,7,269111
3,ImgROI_1002_Tile_00_Date_20240603.tif,0,0
4,ImgROI_1003_Tile_00_Date_20240603.tif,11,38638
5,ImgROI_1004_Tile_00_Date_20240603.tif,10,52962
6,ImgROI_1005_Tile_00_Date_20240603.tif,10,328248
7,ImgROI_1006_Tile_00_Date_20240603.tif,0,0
8,ImgROI_1007_Tile_00_Date_20240603.tif,7,9289
9,ImgROI_1008_Tile_00_Date_20240603.tif,4,37953
10,ImgROI_1009_Tile_00_Date_20240603.tif,19,22884
11,ImgROI_100_Tile_00_Date_20240603.tif,122,312618
12,ImgROI_1010_Tile_00_Date_20240603.tif,12,383745
13,ImgROI_1011_Tile_00_Date_20240603.tif,0,0
14,ImgROI_1012_Tile_00_Date_20240603.tif,4,3055
15,ImgROI_1013_Tile_00_Date_20240603.tif,2,19227
16,ImgROI_1014_Tile_00_Date_20240603.tif,26,41155
17,ImgROI_1015_Tile_00_Date_20240603.tif,89,212547
18,ImgROI_1016_Tile_00_Date_20240603.tif,57,141549
19,ImgROI_1017_Tile_00_Date_20240603.tif,116,345508
20,ImgROI_1018_Tile_00_Date_20240603.tif,2,2404
21,ImgROI_1019_Tile_00_Date_20240603.tif,41,139227
22,ImgROI_101_Tile_00_Date_20240603.tif,3,2839
23,ImgROI_1020_Tile_00_Date_20240603.tif,19,21146
24,ImgROI_1021_Tile_00_Date_20240603.tif,46,31265
25,ImgROI_1022_Tile_00_Date_20240603.tif,110,160493
26,ImgROI_1023_Tile_00_Date_20240603.tif,69,354040
27,ImgROI_1024_Tile_00_Date_20240603.tif,221,220778
28,ImgROI_1025_Tile_00_Date_20240603.tif,85,244209
29,ImgROI_1026_Tile_00_Date_20240603.tif,15,24304
30,ImgROI_1027_Tile_00_Date_20240603.tif,41,79072
31,ImgROI_1028_Tile_00_Date_20240603.tif,122,374881
32,ImgROI_1029_Tile_00_Date_20240603.tif,69,171966
33,ImgROI_102_Tile_00_Date_20240603.tif,117,551870
34,ImgROI_1030_Tile_00_Date_20240603.tif,186,300925
35,ImgROI_1031_Tile_00_Date_20240603.tif,0,0
36,ImgROI_1032_Tile_00_Date_20240603.tif,6,2795
37,ImgROI_1033_Tile_00_Date_20240603.tif,37,29482
38,ImgROI_1034_Tile_00_Date_20240603.tif,122,101612
39,ImgROI_1035_Tile_00_Date_20240603.tif,10,6262
40,ImgROI_1036_Tile_00_Date_20240603.tif,347,542534
41,ImgROI_1037_Tile_00_Date_20240603.tif,255,481596
42,ImgROI_1038_Tile_00_Date_20240603.tif,157,111488
43,ImgROI_1039_Tile_00_Date_20240603.tif,86,53403
44,ImgROI_103_Tile_00_Date_20240603.tif,110,308102
45,ImgROI_1040_Tile_00_Date_20240603.tif,234,94471
46,ImgROI_1041_Tile_00_Date_20240603.tif,592,533993
47,ImgROI_1042_Tile_00_Date_20240603.tif,45,33279
48,ImgROI_1043_Tile_00_Date_20240603.tif,272,128087
49,ImgROI_1044_Tile_00_Date_20240603.tif,49,136240
50,ImgROI_1045_Tile_00_Date_20240603.tif,13,35708
