name,raw_R_entropy,raw_G_entropy,raw_B_entropy,raw_total_objects,raw_total_area,masked_R_entropy,masked_G_entropy,masked_B_entropy,masked_total_objects,masked_total_area,cloud_area,cloud_percentage,R_entropy_diff,G_entropy_diff,B_entropy_diff,total_objects_diff,delta_no
ImgROI_0_Tile_00_Date_20240603.tif,7.955149541643375,7.672452671313777,7.386339114530689,45,32792,2.7816215379555103,2.76282086050852,2.76343643087799,21,125367,0,0.0,5.173528003687865,4.909631810805257,4.622902683652699,-24,-53.333333333333336
ImgROI_1000_Tile_00_Date_20240603.tif,8.552266797495488,8.182454036893029,7.8626736801189,13,11103,7.035135323637594,7.0786359850038645,7.119069244483421,15,13667,37690,14.38,1.5171314738578934,1.1038180518891645,0.7436044356354792,2,15.384615384615385
ImgROI_1001_Tile_00_Date_20240603.tif,7.13226564476935,6.3734691355809545,5.917983426807323,29,272295,6.657724271924752,6.736443472840001,6.751603845625848,27,272015,0,0.0,0.4745413728445982,-0.3629743372590468,-0.8336204188185246,-2,-6.896551724137931
ImgROI_1002_Tile_00_Date_20240603.tif,9.598939287283429,9.476136190807686,9.5137504470277,0,0,0.4096597923298851,0.4600053661098605,0.444871829327415,5,554,243103,92.74,9.189279494953544,9.016130824697825,9.068878617700285,5,0.0
ImgROI_1003_Tile_00_Date_20240603.tif,9.712341944949944,9.416096095382729,9.207639039193708,34,44287,3.3249910912741703,3.4996692644014384,3.5182130892188512,40,108937,104406,39.83,6.387350853675774,5.91642683098129,5.689425949974857,6,17.647058823529413
ImgROI_1004_Tile_00_Date_20240603.tif,9.397921461446336,9.030328078465452,8.773413510466353,21,40940,2.949251467227738,2.838174716682934,2.8239891142750437,22,250335,48016,18.32,6.448669994218598,6.192153361782518,5.94942439619131,1,4.761904761904762
ImgROI_1005_Tile_00_Date_20240603.tif,7.37610393554302,6.378028499641698,6.168463613523666,35,269685,6.710188715530514,6.6410886025194245,6.711219530586205,35,269685,0,0.0,0.6659152200125051,-0.2630601028777262,-0.5427559170625393,0,0.0
ImgROI_1006_Tile_00_Date_20240603.tif,10.00893341780381,9.860906943907338,9.875966896446023,4,1441,2.277308427798571,2.291732349020964,2.294775173516872,11,33498,209504,79.92,7.731624990005239,7.569174594886374,7.581191722929152,7,175.0
ImgROI_1007_Tile_00_Date_20240603.tif,10.319753769366477,9.99306246804255,9.873288258406262,28,30313,4.3052810169315086,4.290829612127968,4.264519861827634,43,83260,136139,51.93,6.014472752434968,5.702232855914582,5.608768396578628,15,53.57142857142857
ImgROI_1008_Tile_00_Date_20240603.tif,9.567298641000283,9.142011882135558,8.913921316293292,31,35888,6.936454682699396,6.9660491011979735,6.936132416669464,36,237234,85879,32.76,2.630843958300887,2.175962780937584,1.9777888996238282,5,16.129032258064516
ImgROI_1009_Tile_00_Date_20240603.tif,9.35085478734521,8.921209975716968,8.672904131609073,47,54869,7.9437262369029185,7.917898026072222,7.9271199696585795,68,269812,65333,24.92,1.407128550442291,1.003311949644746,0.7457841619504935,21,44.680851063829785
ImgROI_100_Tile_00_Date_20240603.tif,9.020237459983694,8.46271115637007,8.182924086060217,213,300384,6.415366784981346,6.423621758510533,6.356301682976051,208,492450,10202,3.89,2.6048706750023474,2.039089397859536,1.8266224030841656,-5,-2.3474178403755865
ImgROI_1010_Tile_00_Date_20240603.tif,6.591991628920471,5.817659807638775,5.42881825789058,43,348879,6.472856283942402,6.5168195016549175,6.466284198834921,43,348879,0,0.0,0.11913534497806921,-0.6991596940161422,-1.0374659409443412,0,0.0
ImgROI_1011_Tile_00_Date_20240603.tif,7.993902350785449,7.728476635517273,7.667562365596103,2,438,6.813858088376642,6.810718879331455,6.771529820366133,6,18940,37354,14.25,1.1800442624088072,0.9177577561858179,0.8960325452299696,4,200.0
ImgROI_1012_Tile_00_Date_20240603.tif,9.849181046990308,9.543301607031978,9.424718204113317,22,12901,1.907995472093804,1.9151001429677736,1.865567408977289,21,37437,144995,55.31,7.941185574896505,7.628201464064205,7.559150795136028,-1,-4.545454545454546
ImgROI_1013_Tile_00_Date_20240603.tif,6.929479983257041,6.44830014194268,6.028421892670558,10,21874,6.07188883361119,6.065725143289671,6.083007471005599,9,21917,6659,2.54,0.8575911496458506,0.38257499865300915,-0.05458557833504152,-1,-10.0
ImgROI_1014_Tile_00_Date_20240603.tif,9.106215178889348,8.731943797226648,8.39787463935053,35,45530,7.29663881972669,7.302892419311377,7.066491220755622,32,48287,75834,28.93,1.8095763591626586,1.4290513779152718,1.3313834185949078,-3,-8.571428571428571
ImgROI_1015_Tile_00_Date_20240603.tif,8.608061820304071,7.787574079569628,7.470659081324715,96,221242,7.565556782365742,7.544414802643616,7.546093672118951,97,228792,35834,13.67,1.0425050379383292,0.24315927692601225,-0.07543459079423531,1,1.0416666666666665
ImgROI_1016_Tile_00_Date_20240603.tif,8.600411210933652,8.143313782880911,7.88479825349881,67,148030,7.110394602447868,7.109618077412446,7.106737796945429,60,127590,76633,29.23,1.4900166084857842,1.0336957054684657,0.7780604565533817,-7,-10.44776119402985
ImgROI_1017_Tile_00_Date_20240603.tif,7.870068715734188,7.083612140302859,6.783554771883225,130,340313,7.285719320590808,7.291244958477608,7.260195891987211,130,340313,0,0.0,0.5843493951433798,-0.20763281817474954,-0.4766411201039853,0,0.0
ImgROI_1018_Tile_00_Date_20240603.tif,8.87978878541218,8.751880243514451,8.790338278145477,5,4445,4.395893870945995,4.682857799593281,4.692818013988026,11,8810,163965,62.55,4.483894914466184,4.06902244392117,4.097520264157451,6,120.0
ImgROI_1019_Tile_00_Date_20240603.tif,9.138719507737784,8.82181515431583,8.542393255450477,66,145697,1.711799829042114,2.1265992953433,2.427850213531857,58,271743,104454,39.85,7.42691967869567,6.69521585897253,6.114543041918621,-8,-12.121212121212121
ImgROI_101_Tile_00_Date_20240603.tif,8.428343631943942,8.188436098366523,8.088523860886255,37,11622,3.7174664668524815,3.730180102785588,3.832675146177316,53,22846,108516,41.4,4.7108771650914605,4.458255995580935,4.255848714708939,16,43.24324324324324
ImgROI_1020_Tile_00_Date_20240603.tif,9.075822101487038,8.877384314283656,8.865011492463681,37,35636,2.2659410432003164,2.272170077376404,2.291386776699078,20,14166,40245,15.35,6.809881058286722,6.605214236907252,6.573624715764604,-17,-45.94594594594595
ImgROI_1021_Tile_00_Date_20240603.tif,8.675566190590285,8.582314174368008,8.335506363796378,84,56320,1.7859816019160022,1.7616852826328098,1.767179604677621,75,67766,134833,51.43,6.889584588674283,6.820628891735199,6.568326759118758,-9,-10.714285714285714
ImgROI_1022_Tile_00_Date_20240603.tif,8.680783716618436,8.57252015989314,8.176606211273649,173,175407,5.682669365014571,5.562894780364155,5.589509877039832,175,167476,56654,21.61,2.9981143516038644,3.009625379528985,2.5870963342338165,2,1.1560693641618496
