name,masked_R_entropy,masked_G_entropy,masked_B_entropy,masked_total_objects,masked_total_area,cloud_area,cloud_percentage
ImgROI_0_Tile_00_Date_20240603.tif,7.079844004959854,7.195032348182748,7.190444612769825,57,50817,0,0.0
ImgROI_1000_Tile_00_Date_20240603.tif,7.035135323637594,7.0786359850038645,7.119069244483421,8,10754,37690,14.38
ImgROI_1001_Tile_00_Date_20240603.tif,6.657724271924752,6.736443472840001,6.751603845625848,6,260500,0,0.0
ImgROI_1002_Tile_00_Date_20240603.tif,0.6143640735825012,0.5152171609559523,0.5354806561531276,16,8559,243103,92.74
ImgROI_1003_Tile_00_Date_20240603.tif,4.564031240380561,4.587202421379078,4.682176225758275,16,82162,104406,39.83
ImgROI_1004_Tile_00_Date_20240603.tif,3.3788726498725206,3.3959825013307983,3.5302691079911193,12,237278,48016,18.32
ImgROI_1005_Tile_00_Date_20240603.tif,6.710188715530514,6.6410886025194245,6.711219530586205,10,328248,0,0.0
ImgROI_1006_Tile_00_Date_20240603.tif,2.494825835318541,2.487063803330497,2.5731718019376273,22,46560,209504,79.92
ImgROI_1007_Tile_00_Date_20240603.tif,4.142881303358188,4.164549003493217,4.124945351447699,87,63867,136139,51.93
ImgROI_1008_Tile_00_Date_20240603.tif,7.022088171643508,7.054068292852068,7.075472527856175,15,220722,85879,32.76
ImgROI_1009_Tile_00_Date_20240603.tif,7.9437262369029185,7.917898026072222,7.9271199696585795,18,219087,65333,24.92
ImgROI_100_Tile_00_Date_20240603.tif,6.487419093576125,6.493518659149333,6.46245806932189,129,163818,10202,3.89
ImgROI_1010_Tile_00_Date_20240603.tif,6.472856283942402,6.5168195016549175,6.466284198834921,12,383745,0,0.0
ImgROI_1011_Tile_00_Date_20240603.tif,6.813858088376642,6.810718879331455,6.771529820366133,0,0,37354,14.25
ImgROI_1012_Tile_00_Date_20240603.tif,3.5466120998151474,3.4680249971811925,3.5025563059789686,4,2623,144995,55.31
ImgROI_1013_Tile_00_Date_20240603.tif,6.249349006101346,6.243014726177984,6.243522507525214,2,19250,6659,2.54
ImgROI_1014_Tile_00_Date_20240603.tif,7.339843486891954,7.383748414414573,7.359378821832794,24,38163,75834,28.93
ImgROI_1015_Tile_00_Date_20240603.tif,7.826644111746333,7.869552879486138,7.865458210563976,92,235684,35834,13.67
ImgROI_1016_Tile_00_Date_20240603.tif,7.171592778886365,7.134902079795276,7.128934499078984,51,130165,76633,29.23
ImgROI_1017_Tile_00_Date_20240603.tif,7.285719320590808,7.291244958477608,7.260195891987211,116,345508,0,0.0
ImgROI_1018_Tile_00_Date_20240603.tif,5.581025372119716,5.892982331973452,6.00463900847353,4,5035,163965,62.55
ImgROI_1019_Tile_00_Date_20240603.tif,4.350569541151901,4.4503703484963175,4.366743685980893,37,122354,104454,39.85
ImgROI_101_Tile_00_Date_20240603.tif,3.5312400015213186,3.6967719147704408,3.7306324718041073,84,24520,108516,41.4
ImgROI_1020_Tile_00_Date_20240603.tif,0.233970066629392,0.2714013333518907,0.2896148714413537,19,28295,40245,15.35
ImgROI_1021_Tile_00_Date_20240603.tif,0.10729106531537076,0.15160350090331662,0.0603522321253755,48,155336,134833,51.43
ImgROI_1022_Tile_00_Date_20240603.tif,6.504947094044946,6.552128736485138,6.676458983595016,118,184671,56654,21.61
ImgROI_1023_Tile_00_Date_20240603.tif,5.527425062095382,5.537668299066012,5.555073688574082,77,343790,67999,25.94
ImgROI_1024_Tile_00_Date_20240603.tif,6.992951288977327,6.952039837117936,6.93166695124271,221,220778,0,0.0
ImgROI_1025_Tile_00_Date_20240603.tif,7.0550734808228555,7.047082505821755,7.163503262716517,85,233364,22661,8.64
ImgROI_1026_Tile_00_Date_20240603.tif,2.8083066728231945,2.7937302612957553,2.792250168578277,13,19683,125602,47.91
ImgROI_1027_Tile_00_Date_20240603.tif,2.7702017558140093,2.9062391689591798,2.831915296667192,39,65655,130051,49.61
ImgROI_1028_Tile_00_Date_20240603.tif,6.386417142591962,6.368837267852392,6.383263909207632,122,374881,0,0.0
ImgROI_1029_Tile_00_Date_20240603.tif,7.3216731876064705,7.333614064708743,7.39325223751837,69,171966,14983,5.72
ImgROI_102_Tile_00_Date_20240603.tif,7.8515377237170725,7.938479675192364,7.971073862800057,163,648890,0,0.0
ImgROI_1030_Tile_00_Date_20240603.tif,7.60068642669534,7.587005004656144,7.6264610734422265,186,300925,0,0.0
ImgROI_1031_Tile_00_Date_20240603.tif,0.03687450625387198,0.03687450625387198,0.03687450625387198,4,40,234723,89.54
ImgROI_1032_Tile_00_Date_20240603.tif,5.69179918441995,5.591610266562246,5.469054509427224,46,22235,164875,62.89
ImgROI_1033_Tile_00_Date_20240603.tif,0.36892285859798096,0.3515425961409211,0.3104269293725578,34,17978,221582,84.53
ImgROI_1034_Tile_00_Date_20240603.tif,3.8586232127056923,3.9631630676157865,3.958862355851623,118,210813,56998,21.74
ImgROI_1035_Tile_00_Date_20240603.tif,2.044599501087229,2.080687845998263,2.086906455414583,5,3758,20332,7.76
ImgROI_1036_Tile_00_Date_20240603.tif,7.121166443300151,7.1459858276442025,7.150243963394762,347,542534,0,0.0
ImgROI_1037_Tile_00_Date_20240603.tif,7.146015783726669,7.130551166251684,7.084935429347874,226,428058,28776,10.98
ImgROI_1038_Tile_00_Date_20240603.tif,1.2323091275533047,1.2328656073529618,1.0819641218574647,110,66328,67009,25.56
ImgROI_1039_Tile_00_Date_20240603.tif,1.1683199249840852,1.0718222150334378,1.0509611421839333,112,37497,137123,52.31
ImgROI_103_Tile_00_Date_20240603.tif,6.261087815813258,6.274675688246709,6.301238822856485,133,459033,0,0.0
ImgROI_1040_Tile_00_Date_20240603.tif,7.937589481470307,8.000024997803223,8.00400687581683,238,95873,73881,28.18
ImgROI_1041_Tile_00_Date_20240603.tif,7.857888763934719,7.855157886176038,7.845119960418529,577,522365,0,0.0
ImgROI_1042_Tile_00_Date_20240603.tif,3.7779904416047874,3.658994957751697,3.701505816886911,83,155176,142155,54.23
ImgROI_1043_Tile_00_Date_20240603.tif,7.230923236698191,7.2207316567171285,7.243429018179006,252,113248,12253,4.67
ImgROI_1044_Tile_00_Date_20240603.tif,6.393039707532971,6.542023645981107,6.547701218974403,57,119759,142839,54.49
ImgROI_1045_Tile_00_Date_20240603.tif,4.925297038177546,4.831827614564482,4.781065703342856,37,49308,187711,71.61
ImgROI_1046_Tile_00_Date_20240603.tif,1.0588013817001043,1.058784564285415,1.1585670278543025,72,82219,141885,54.12
ImgROI_1047_Tile_00_Date_20240603.tif,5.924739622838179,5.915150251053557,5.915782064721664,125,350353,69812,26.63
ImgROI_1048_Tile_00_Date_20240603.tif,7.44372002762395,7.441098740916793,7.462580860649695,249,355008,0,0.0
ImgROI_1049_Tile_00_Date_20240603.tif,6.840310744173744,6.977380894023246,6.97569480736198,150,406294,45117,17.21
ImgROI_104_Tile_00_Date_20240603.tif,0.8407187175307635,1.2029028777697388,1.256372893053678,119,15776,115927,44.22
ImgROI_1050_Tile_00_Date_20240603.tif,0.03687450625387198,0.03687450625387198,0.03687450625387198,0,0,231591,88.34
ImgROI_1051_Tile_00_Date_20240603.tif,0.8617596404360721,0.897964705047455,1.1525254408891439,88,30821,168108,64.13
ImgROI_1052_Tile_00_Date_20240603.tif,3.9025666976541133,3.8478352924146875,3.8115452997481274,53,95361,129247,49.3
ImgROI_1053_Tile_00_Date_20240603.tif,7.16267500518633,7.156357631879756,7.096180219394826,271,461630,23134,8.82
ImgROI_1054_Tile_00_Date_20240603.tif,8.074039502520241,8.075208060198948,8.069727331526003,376,340540,0,0.0
ImgROI_1055_Tile_00_Date_20240603.tif,7.546862682682697,7.493054956109915,7.520102131567357,65,198835,106652,40.68
ImgROI_1056_Tile_00_Date_20240603.tif,4.641406225256284,4.610988486221115,4.618549720268432,96,87652,123515,47.12
