,img_name,total_objects,total_area
0,ImgROI_0_Tile_00_Date_20240603.tif,17,27025
1,ImgROI_1000_Tile_00_Date_20240603.tif,10,13457
2,ImgROI_1001_Tile_00_Date_20240603.tif,8,265973
3,ImgROI_1002_Tile_00_Date_20240603.tif,9,1476
4,ImgROI_1003_Tile_00_Date_20240603.tif,12,70111
5,ImgROI_1004_Tile_00_Date_20240603.tif,10,220232
6,ImgROI_1005_Tile_00_Date_20240603.tif,10,328248
7,ImgROI_1006_Tile_00_Date_20240603.tif,5,46884
8,ImgROI_1007_Tile_00_Date_20240603.tif,35,73838
9,ImgROI_1008_Tile_00_Date_20240603.tif,9,242133
10,ImgROI_1009_Tile_00_Date_20240603.tif,19,229718
11,ImgROI_100_Tile_00_Date_20240603.tif,142,433608
12,ImgROI_1010_Tile_00_Date_20240603.tif,12,383745
13,ImgROI_1011_Tile_00_Date_20240603.tif,0,0
14,ImgROI_1012_Tile_00_Date_20240603.tif,5,2916
15,ImgROI_1013_Tile_00_Date_20240603.tif,2,19262
16,ImgROI_1014_Tile_00_Date_20240603.tif,22,38529
17,ImgROI_1015_Tile_00_Date_20240603.tif,87,204934
18,ImgROI_1016_Tile_00_Date_20240603.tif,52,116265
19,ImgROI_1017_Tile_00_Date_20240603.tif,116,345508
20,ImgROI_1018_Tile_00_Date_20240603.tif,2,2685
21,ImgROI_1019_Tile_00_Date_20240603.tif,38,125588
22,ImgROI_101_Tile_00_Date_20240603.tif,17,3410
23,ImgROI_1020_Tile_00_Date_20240603.tif,23,20360
24,ImgROI_1021_Tile_00_Date_20240603.tif,48,32424
25,ImgROI_1022_Tile_00_Date_20240603.tif,118,178013
26,ImgROI_1023_Tile_00_Date_20240603.tif,66,185469
27,ImgROI_1024_Tile_00_Date_20240603.tif,221,220778
28,ImgROI_1025_Tile_00_Date_20240603.tif,85,249521
29,ImgROI_1026_Tile_00_Date_20240603.tif,13,19883
30,ImgROI_1027_Tile_00_Date_20240603.tif,38,70910
31,ImgROI_1028_Tile_00_Date_20240603.tif,122,374881
32,ImgROI_1029_Tile_00_Date_20240603.tif,69,171966
33,ImgROI_102_Tile_00_Date_20240603.tif,117,551870
34,ImgROI_1030_Tile_00_Date_20240603.tif,186,300925
35,ImgROI_1031_Tile_00_Date_20240603.tif,7,2641
36,ImgROI_1032_Tile_00_Date_20240603.tif,11,8073
37,ImgROI_1033_Tile_00_Date_20240603.tif,39,73676
38,ImgROI_1034_Tile_00_Date_20240603.tif,113,342997
39,ImgROI_1035_Tile_00_Date_20240603.tif,23,9911
40,ImgROI_1036_Tile_00_Date_20240603.tif,347,542534
41,ImgROI_1037_Tile_00_Date_20240603.tif,241,465743
42,ImgROI_1038_Tile_00_Date_20240603.tif,152,231685
43,ImgROI_1039_Tile_00_Date_20240603.tif,97,64983
44,ImgROI_103_Tile_00_Date_20240603.tif,113,629689
45,ImgROI_1040_Tile_00_Date_20240603.tif,227,305397
46,ImgROI_1041_Tile_00_Date_20240603.tif,592,533993
47,ImgROI_1042_Tile_00_Date_20240603.tif,46,101599
48,ImgROI_1043_Tile_00_Date_20240603.tif,266,120480
49,ImgROI_1044_Tile_00_Date_20240603.tif,53,131774
50,ImgROI_1045_Tile_00_Date_20240603.tif,19,39231
51,ImgROI_1046_Tile_00_Date_20240603.tif,95,141539
52,ImgROI_1047_Tile_00_Date_20240603.tif,127,146418
53,ImgROI_1048_Tile_00_Date_20240603.tif,249,355008
54,ImgROI_1049_Tile_00_Date_20240603.tif,154,420294
55,ImgROI_104_Tile_00_Date_20240603.tif,33,13351
56,ImgROI_1050_Tile_00_Date_20240603.tif,0,0
57,ImgROI_1051_Tile_00_Date_20240603.tif,41,24036
58,ImgROI_1052_Tile_00_Date_20240603.tif,58,46862
59,ImgROI_1053_Tile_00_Date_20240603.tif,266,461303
60,ImgROI_1054_Tile_00_Date_20240603.tif,374,339952
61,ImgROI_1055_Tile_00_Date_20240603.tif,64,60009
62,ImgROI_1056_Tile_00_Date_20240603.tif,43,69109
63,ImgROI_1057_Tile_00_Date_20240603.tif,245,453422
64,ImgROI_1058_Tile_00_Date_20240603.tif,11,2671
65,ImgROI_1059_Tile_00_Date_20240603.tif,399,296461
66,ImgROI_105_Tile_00_Date_20240603.tif,17,342331
67,ImgROI_1060_Tile_00_Date_20240603.tif,56,10979
68,ImgROI_1061_Tile_00_Date_20240603.tif,192,231473
69,ImgROI_1062_Tile_00_Date_20240603.tif,686,266224
70,ImgROI_1063_Tile_00_Date_20240603.tif,348,115370
71,ImgROI_1064_Tile_00_Date_20240603.tif,190,97115
72,ImgROI_1065_Tile_00_Date_20240603.tif,96,397888
73,ImgROI_1066_Tile_00_Date_20240603.tif,2,83
