name,raw_R_entropy,raw_G_entropy,raw_B_entropy,raw_total_objects,raw_total_area,masked_R_entropy,masked_G_entropy,masked_B_entropy,masked_total_objects,masked_total_area,cloud_area,cloud_percentage,R_entropy_diff,G_entropy_diff,B_entropy_diff,total_objects_diff,delta_no
ImgROI_0_Tile_00_Date_20240603.tif,7.955149541643375,7.672452671313777,7.386339114530689,45,32792,7.833642073974848,7.832153314275863,7.852936273722229,45,32792,0,0.0,0.12150746766852727,-0.1597006429620862,-0.4665971591915392,0,0.0
ImgROI_1000_Tile_00_Date_20240603.tif,8.552266797495488,8.182454036893029,7.8626736801189,13,11103,7.035135323637594,7.0786359850038645,7.119069244483421,15,15819,37690,14.38,1.5171314738578934,1.1038180518891645,0.7436044356354792,2,15.384615384615385
ImgROI_1001_Tile_00_Date_20240603.tif,7.13226564476935,6.3734691355809545,5.917983426807323,29,272295,6.657724271924752,6.736443472840001,6.751603845625848,29,272295,0,0.0,0.4745413728445982,-0.3629743372590468,-0.8336204188185246,0,0.0
ImgROI_1002_Tile_00_Date_20240603.tif,9.598939287283429,9.476136190807686,9.5137504470277,0,0,0.961825226720368,1.042642645327426,1.1824464204377294,25,21442,243103,92.74,8.63711406056306,8.43349354548026,8.33130402658997,25,0.0
ImgROI_1003_Tile_00_Date_20240603.tif,9.712341944949944,9.416096095382729,9.207639039193708,34,44287,4.584406311191516,4.638155393162798,5.020006299401158,46,64111,104406,39.83,5.127935633758429,4.777940702219931,4.187632739792551,12,35.294117647058826
ImgROI_1004_Tile_00_Date_20240603.tif,9.397921461446336,9.030328078465452,8.773413510466353,21,40940,4.451045226542494,4.541496837198498,4.943786609701924,27,262729,48016,18.32,4.946876234903842,4.488831241266954,3.8296269007644295,6,28.57142857142857
ImgROI_1005_Tile_00_Date_20240603.tif,7.37610393554302,6.378028499641698,6.168463613523666,35,269685,6.710188715530514,6.6410886025194245,6.711219530586205,35,269685,0,0.0,0.6659152200125051,-0.2630601028777262,-0.5427559170625393,0,0.0
ImgROI_1006_Tile_00_Date_20240603.tif,10.00893341780381,9.860906943907338,9.875966896446023,4,1441,2.673768115700625,2.689932885559013,2.782778292751553,11,46443,209504,79.92,7.335165302103185,7.170974058348325,7.09318860369447,7,175.0
ImgROI_1007_Tile_00_Date_20240603.tif,10.319753769366477,9.99306246804255,9.873288258406262,28,30313,4.682281139100318,4.697734625905221,4.963357812699655,64,91538,136139,51.93,5.637472630266159,5.29532784213733,4.909930445706607,36,128.57142857142858
ImgROI_1008_Tile_00_Date_20240603.tif,9.567298641000283,9.142011882135558,8.913921316293292,31,35888,7.019507889705092,7.057101704179623,7.08885484814875,58,73474,85879,32.76,2.5477907512951914,2.0849101779559343,1.8250664681445423,27,87.09677419354838
ImgROI_1009_Tile_00_Date_20240603.tif,9.35085478734521,8.921209975716968,8.672904131609073,47,54869,7.880292628428178,7.857730416602066,7.903953427389391,62,71077,65333,24.92,1.4705621589170317,1.063479559114902,0.7689507042196819,15,31.914893617021278
ImgROI_100_Tile_00_Date_20240603.tif,9.020237459983694,8.46271115637007,8.182924086060217,213,300384,6.565905509427978,6.570394259529397,6.598603423327948,208,230871,10202,3.89,2.4543319505557157,1.892316896840672,1.584320662732269,-5,-2.3474178403755865
