,img_name,total_objects,total_area
0,ImgROI_0_Tile_00_Date_20240603.tif,82,177937
1,ImgROI_1000_Tile_00_Date_20240603.tif,10,8583
2,ImgROI_1001_Tile_00_Date_20240603.tif,7,269111
3,ImgROI_1002_Tile_00_Date_20240603.tif,6,1924
4,ImgROI_1003_Tile_00_Date_20240603.tif,15,29191
5,ImgROI_1004_Tile_00_Date_20240603.tif,9,50891
6,ImgROI_1005_Tile_00_Date_20240603.tif,10,328248
7,ImgROI_1006_Tile_00_Date_20240603.tif,3,40352
8,ImgROI_1007_Tile_00_Date_20240603.tif,28,33939
9,ImgROI_1008_Tile_00_Date_20240603.tif,13,224155
10,ImgROI_1009_Tile_00_Date_20240603.tif,17,222183
11,ImgROI_100_Tile_00_Date_20240603.tif,123,314836
12,ImgROI_1010_Tile_00_Date_20240603.tif,12,383745
13,ImgROI_1011_Tile_00_Date_20240603.tif,0,0
14,ImgROI_1012_Tile_00_Date_20240603.tif,5,2503
15,ImgROI_1013_Tile_00_Date_20240603.tif,2,19265
16,ImgROI_1014_Tile_00_Date_20240603.tif,19,48505
17,ImgROI_1015_Tile_00_Date_20240603.tif,90,214307
18,ImgROI_1016_Tile_00_Date_20240603.tif,57,117308
19,ImgROI_1017_Tile_00_Date_20240603.tif,116,345508
20,ImgROI_1018_Tile_00_Date_20240603.tif,1,371
21,ImgROI_1019_Tile_00_Date_20240603.tif,35,115612
22,ImgROI_101_Tile_00_Date_20240603.tif,5,7964
23,ImgROI_1020_Tile_00_Date_20240603.tif,26,21107
24,ImgROI_1021_Tile_00_Date_20240603.tif,43,30194
25,ImgROI_1022_Tile_00_Date_20240603.tif,112,152183
26,ImgROI_1023_Tile_00_Date_20240603.tif,70,214466
27,ImgROI_1024_Tile_00_Date_20240603.tif,221,220778
28,ImgROI_1025_Tile_00_Date_20240603.tif,85,229961
29,ImgROI_1026_Tile_00_Date_20240603.tif,15,22916
30,ImgROI_1027_Tile_00_Date_20240603.tif,33,63959
31,ImgROI_1028_Tile_00_Date_20240603.tif,122,374881
32,ImgROI_1029_Tile_00_Date_20240603.tif,69,171966
33,ImgROI_102_Tile_00_Date_20240603.tif,117,551870
34,ImgROI_1030_Tile_00_Date_20240603.tif,186,300925
