,img_name,total_objects,total_area
0,ImgROI_0_Tile_00_Date_20240603.tif,56,42079
1,ImgROI_1000_Tile_00_Date_20240603.tif,52,107659
2,ImgROI_1001_Tile_00_Date_20240603.tif,17,263928
3,ImgROI_1002_Tile_00_Date_20240603.tif,0,0
4,ImgROI_1003_Tile_00_Date_20240603.tif,89,23530
5,ImgROI_1004_Tile_00_Date_20240603.tif,69,41514
6,ImgROI_1005_Tile_00_Date_20240603.tif,11,328815
7,ImgROI_1006_Tile_00_Date_20240603.tif,13,2427
8,ImgROI_1007_Tile_00_Date_20240603.tif,0,0
9,ImgROI_1008_Tile_00_Date_20240603.tif,54,201966
10,ImgROI_1009_Tile_00_Date_20240603.tif,64,198047
11,ImgROI_100_Tile_00_Date_20240603.tif,60,269790
12,ImgROI_1010_Tile_00_Date_20240603.tif,12,383161
13,ImgROI_1011_Tile_00_Date_20240603.tif,23,23055
14,ImgROI_1012_Tile_00_Date_20240603.tif,103,19176
15,ImgROI_1013_Tile_00_Date_20240603.tif,11,191239
16,ImgROI_1014_Tile_00_Date_20240603.tif,86,70393
17,ImgROI_1015_Tile_00_Date_20240603.tif,145,208287
18,ImgROI_1016_Tile_00_Date_20240603.tif,75,110002
19,ImgROI_1017_Tile_00_Date_20240603.tif,118,333322
20,ImgROI_1018_Tile_00_Date_20240603.tif,7,3558
21,ImgROI_1019_Tile_00_Date_20240603.tif,75,108580
22,ImgROI_101_Tile_00_Date_20240603.tif,19,1417
23,ImgROI_1020_Tile_00_Date_20240603.tif,13,15644
24,ImgROI_1021_Tile_00_Date_20240603.tif,63,19261
25,ImgROI_1022_Tile_00_Date_20240603.tif,147,154209
26,ImgROI_1023_Tile_00_Date_20240603.tif,126,199309
27,ImgROI_1024_Tile_00_Date_20240603.tif,234,196105
28,ImgROI_1025_Tile_00_Date_20240603.tif,110,278243
29,ImgROI_1026_Tile_00_Date_20240603.tif,34,15798
30,ImgROI_1027_Tile_00_Date_20240603.tif,98,101384
