,img_name,total_objects,total_area
0,ImgROI_0_Tile_00_Date_20240603.tif,78,45099
1,ImgROI_1000_Tile_00_Date_20240603.tif,35,15955
2,ImgROI_1001_Tile_00_Date_20240603.tif,6,259513
3,ImgROI_1002_Tile_00_Date_20240603.tif,9,520
4,ImgROI_1003_Tile_00_Date_20240603.tif,54,74488
5,ImgROI_1004_Tile_00_Date_20240603.tif,19,241051
6,ImgROI_1005_Tile_00_Date_20240603.tif,10,328248
7,ImgROI_1006_Tile_00_Date_20240603.tif,26,56546
8,ImgROI_1007_Tile_00_Date_20240603.tif,80,39544
9,ImgROI_1008_Tile_00_Date_20240603.tif,59,48015
10,ImgROI_1009_Tile_00_Date_20240603.tif,24,208355
11,ImgROI_100_Tile_00_Date_20240603.tif,155,398462
12,ImgROI_1010_Tile_00_Date_20240603.tif,12,383745
13,ImgROI_1011_Tile_00_Date_20240603.tif,3,76
14,ImgROI_1012_Tile_00_Date_20240603.tif,7,2665
15,ImgROI_1013_Tile_00_Date_20240603.tif,2,19309
16,ImgROI_1014_Tile_00_Date_20240603.tif,28,52678
17,ImgROI_1015_Tile_00_Date_20240603.tif,100,232669
18,ImgROI_1016_Tile_00_Date_20240603.tif,92,115239
19,ImgROI_1017_Tile_00_Date_20240603.tif,116,345508
20,ImgROI_1018_Tile_00_Date_20240603.tif,4,1435
21,ImgROI_1019_Tile_00_Date_20240603.tif,40,123361
22,ImgROI_101_Tile_00_Date_20240603.tif,102,56199
23,ImgROI_1020_Tile_00_Date_20240603.tif,26,20274
24,ImgROI_1021_Tile_00_Date_20240603.tif,59,138975
25,ImgROI_1022_Tile_00_Date_20240603.tif,123,148921
26,ImgROI_1023_Tile_00_Date_20240603.tif,90,316642
27,ImgROI_1024_Tile_00_Date_20240603.tif,221,220778
28,ImgROI_1025_Tile_00_Date_20240603.tif,88,290731
29,ImgROI_1026_Tile_00_Date_20240603.tif,19,20958
30,ImgROI_1027_Tile_00_Date_20240603.tif,57,71974
31,ImgROI_1028_Tile_00_Date_20240603.tif,122,374881
32,ImgROI_1029_Tile_00_Date_20240603.tif,69,171876
33,ImgROI_102_Tile_00_Date_20240603.tif,367,85020
34,ImgROI_1030_Tile_00_Date_20240603.tif,186,300925
35,ImgROI_1031_Tile_00_Date_20240603.tif,0,0
36,ImgROI_1032_Tile_00_Date_20240603.tif,69,27728
37,ImgROI_1033_Tile_00_Date_20240603.tif,14,6359
38,ImgROI_1034_Tile_00_Date_20240603.tif,136,200672
39,ImgROI_1035_Tile_00_Date_20240603.tif,8,3932
40,ImgROI_1036_Tile_00_Date_20240603.tif,354,545957
41,ImgROI_1037_Tile_00_Date_20240603.tif,242,431562
42,ImgROI_1038_Tile_00_Date_20240603.tif,47,21310
43,ImgROI_1039_Tile_00_Date_20240603.tif,26,2614
44,ImgROI_103_Tile_00_Date_20240603.tif,184,117665
45,ImgROI_1040_Tile_00_Date_20240603.tif,258,89586
46,ImgROI_1041_Tile_00_Date_20240603.tif,574,521644
47,ImgROI_1042_Tile_00_Date_20240603.tif,93,34997
48,ImgROI_1043_Tile_00_Date_20240603.tif,226,84867
49,ImgROI_1044_Tile_00_Date_20240603.tif,109,120204
50,ImgROI_1045_Tile_00_Date_20240603.tif,69,57894
51,ImgROI_1046_Tile_00_Date_20240603.tif,55,23751
52,ImgROI_1047_Tile_00_Date_20240603.tif,175,363486
53,ImgROI_1048_Tile_00_Date_20240603.tif,249,355008
54,ImgROI_1049_Tile_00_Date_20240603.tif,164,391201
55,ImgROI_104_Tile_00_Date_20240603.tif,111,54195
56,ImgROI_1050_Tile_00_Date_20240603.tif,0,0
57,ImgROI_1051_Tile_00_Date_20240603.tif,39,4749
58,ImgROI_1052_Tile_00_Date_20240603.tif,63,47821
59,ImgROI_1053_Tile_00_Date_20240603.tif,272,449787
60,ImgROI_1054_Tile_00_Date_20240603.tif,376,338835
61,ImgROI_1055_Tile_00_Date_20240603.tif,96,101584
62,ImgROI_1056_Tile_00_Date_20240603.tif,80,30289
63,ImgROI_1057_Tile_00_Date_20240603.tif,242,427612
64,ImgROI_1058_Tile_00_Date_20240603.tif,27,8054
65,ImgROI_1059_Tile_00_Date_20240603.tif,399,296461
66,ImgROI_105_Tile_00_Date_20240603.tif,21,343224
67,ImgROI_1060_Tile_00_Date_20240603.tif,114,38536
68,ImgROI_1061_Tile_00_Date_20240603.tif,121,54006
69,ImgROI_1062_Tile_00_Date_20240603.tif,581,483006
70,ImgROI_1063_Tile_00_Date_20240603.tif,261,69241
71,ImgROI_1064_Tile_00_Date_20240603.tif,145,59396
72,ImgROI_1065_Tile_00_Date_20240603.tif,93,376279
73,ImgROI_1066_Tile_00_Date_20240603.tif,18,3010
74,ImgROI_1067_Tile_00_Date_20240603.tif,18,15209
75,ImgROI_1068_Tile_00_Date_20240603.tif,37,59639
76,ImgROI_1069_Tile_00_Date_20240603.tif,141,371111
77,ImgROI_106_Tile_00_Date_20240603.tif,23,259996
78,ImgROI_1070_Tile_00_Date_20240603.tif,229,84979
79,ImgROI_1071_Tile_00_Date_20240603.tif,100,63413
80,ImgROI_1072_Tile_00_Date_20240603.tif,64,32681
81,ImgROI_1073_Tile_00_Date_20240603.tif,0,0
82,ImgROI_1074_Tile_00_Date_20240603.tif,352,207988
83,ImgROI_1075_Tile_00_Date_20240603.tif,234,131353
84,ImgROI_1076_Tile_00_Date_20240603.tif,254,432332
85,ImgROI_1077_Tile_00_Date_20240603.tif,301,440091
86,ImgROI_1078_Tile_00_Date_20240603.tif,7,402
87,ImgROI_1079_Tile_00_Date_20240603.tif,171,140777
88,ImgROI_107_Tile_00_Date_20240603.tif,29,29302
