,img_name,total_objects,total_area
0,ImgROI_0_Tile_00_Date_20240603.tif,134,43132
1,ImgROI_1000_Tile_00_Date_20240603.tif,24,15075
2,ImgROI_1001_Tile_00_Date_20240603.tif,7,269111
3,ImgROI_1002_Tile_00_Date_20240603.tif,0,0
4,ImgROI_1003_Tile_00_Date_20240603.tif,30,111761
5,ImgROI_1004_Tile_00_Date_20240603.tif,8,2488
6,ImgROI_1005_Tile_00_Date_20240603.tif,10,328248
7,ImgROI_1006_Tile_00_Date_20240603.tif,3,22422
8,ImgROI_1007_Tile_00_Date_20240603.tif,46,128617
9,ImgROI_1008_Tile_00_Date_20240603.tif,60,172987
10,ImgROI_1009_Tile_00_Date_20240603.tif,48,128143
11,ImgROI_100_Tile_00_Date_20240603.tif,116,380067
12,ImgROI_1010_Tile_00_Date_20240603.tif,12,383745
13,ImgROI_1011_Tile_00_Date_20240603.tif,17,7604
14,ImgROI_1012_Tile_00_Date_20240603.tif,45,128487
15,ImgROI_1013_Tile_00_Date_20240603.tif,2,20544
16,ImgROI_1014_Tile_00_Date_20240603.tif,27,28211
17,ImgROI_1015_Tile_00_Date_20240603.tif,113,235520
18,ImgROI_1016_Tile_00_Date_20240603.tif,88,278410
19,ImgROI_1017_Tile_00_Date_20240603.tif,116,345508
20,ImgROI_1018_Tile_00_Date_20240603.tif,7,7730
21,ImgROI_1019_Tile_00_Date_20240603.tif,37,288046
22,ImgROI_101_Tile_00_Date_20240603.tif,22,23297
23,ImgROI_1020_Tile_00_Date_20240603.tif,38,56133
24,ImgROI_1021_Tile_00_Date_20240603.tif,70,147342
25,ImgROI_1022_Tile_00_Date_20240603.tif,144,203574
26,ImgROI_1023_Tile_00_Date_20240603.tif,76,144519
27,ImgROI_1024_Tile_00_Date_20240603.tif,221,220778
28,ImgROI_1025_Tile_00_Date_20240603.tif,88,227113
29,ImgROI_1026_Tile_00_Date_20240603.tif,19,19552
30,ImgROI_1027_Tile_00_Date_20240603.tif,46,63398
31,ImgROI_1028_Tile_00_Date_20240603.tif,122,374881
32,ImgROI_1029_Tile_00_Date_20240603.tif,67,151369
33,ImgROI_102_Tile_00_Date_20240603.tif,117,551870
34,ImgROI_1030_Tile_00_Date_20240603.tif,186,300925
35,ImgROI_1031_Tile_00_Date_20240603.tif,16,9711
36,ImgROI_1032_Tile_00_Date_20240603.tif,43,44811
37,ImgROI_1033_Tile_00_Date_20240603.tif,36,42999
38,ImgROI_1034_Tile_00_Date_20240603.tif,117,217377
39,ImgROI_1035_Tile_00_Date_20240603.tif,3,8027
40,ImgROI_1036_Tile_00_Date_20240603.tif,347,542534
41,ImgROI_1037_Tile_00_Date_20240603.tif,215,426473
42,ImgROI_1038_Tile_00_Date_20240603.tif,146,304712
43,ImgROI_1039_Tile_00_Date_20240603.tif,75,129391
44,ImgROI_103_Tile_00_Date_20240603.tif,109,425555
45,ImgROI_1040_Tile_00_Date_20240603.tif,236,111634
46,ImgROI_1041_Tile_00_Date_20240603.tif,592,533993
47,ImgROI_1042_Tile_00_Date_20240603.tif,70,80080
48,ImgROI_1043_Tile_00_Date_20240603.tif,196,249446
49,ImgROI_1044_Tile_00_Date_20240603.tif,102,131216
50,ImgROI_1045_Tile_00_Date_20240603.tif,68,58667
51,ImgROI_1046_Tile_00_Date_20240603.tif,63,101023
52,ImgROI_1047_Tile_00_Date_20240603.tif,145,355306
53,ImgROI_1048_Tile_00_Date_20240603.tif,249,355008
54,ImgROI_1049_Tile_00_Date_20240603.tif,162,401144
55,ImgROI_104_Tile_00_Date_20240603.tif,50,96773
56,ImgROI_1050_Tile_00_Date_20240603.tif,7,15123
57,ImgROI_1051_Tile_00_Date_20240603.tif,26,70090
58,ImgROI_1052_Tile_00_Date_20240603.tif,76,126002
59,ImgROI_1053_Tile_00_Date_20240603.tif,271,455622
60,ImgROI_1054_Tile_00_Date_20240603.tif,374,339952
61,ImgROI_1055_Tile_00_Date_20240603.tif,98,114743
62,ImgROI_1056_Tile_00_Date_20240603.tif,68,49005
63,ImgROI_1057_Tile_00_Date_20240603.tif,231,442270
64,ImgROI_1058_Tile_00_Date_20240603.tif,20,14569
65,ImgROI_1059_Tile_00_Date_20240603.tif,399,296461
66,ImgROI_105_Tile_00_Date_20240603.tif,17,342331
67,ImgROI_1060_Tile_00_Date_20240603.tif,57,12038
68,ImgROI_1061_Tile_00_Date_20240603.tif,305,156450
69,ImgROI_1062_Tile_00_Date_20240603.tif,686,271791
70,ImgROI_1063_Tile_00_Date_20240603.tif,323,110248
71,ImgROI_1064_Tile_00_Date_20240603.tif,181,220049
72,ImgROI_1065_Tile_00_Date_20240603.tif,94,384133
73,ImgROI_1066_Tile_00_Date_20240603.tif,17,6078
74,ImgROI_1067_Tile_00_Date_20240603.tif,17,122848
75,ImgROI_1068_Tile_00_Date_20240603.tif,43,79107
76,ImgROI_1069_Tile_00_Date_20240603.tif,145,379058
77,ImgROI_106_Tile_00_Date_20240603.tif,14,329082
78,ImgROI_1070_Tile_00_Date_20240603.tif,194,69480
79,ImgROI_1071_Tile_00_Date_20240603.tif,106,71305
80,ImgROI_1072_Tile_00_Date_20240603.tif,71,134791
81,ImgROI_1073_Tile_00_Date_20240603.tif,52,19564
82,ImgROI_1074_Tile_00_Date_20240603.tif,324,234698
83,ImgROI_1075_Tile_00_Date_20240603.tif,140,93290
84,ImgROI_1076_Tile_00_Date_20240603.tif,246,410198
85,ImgROI_1077_Tile_00_Date_20240603.tif,301,440091
86,ImgROI_1078_Tile_00_Date_20240603.tif,4,12623
87,ImgROI_1079_Tile_00_Date_20240603.tif,123,165647
88,ImgROI_107_Tile_00_Date_20240603.tif,39,29039
89,ImgROI_1080_Tile_00_Date_20240603.tif,0,0
90,ImgROI_1081_Tile_00_Date_20240603.tif,89,122337
91,ImgROI_1082_Tile_00_Date_20240603.tif,275,361935
92,ImgROI_1083_Tile_00_Date_20240603.tif,227,66660
93,ImgROI_1084_Tile_00_Date_20240603.tif,59,44418
94,ImgROI_1085_Tile_00_Date_20240603.tif,12,267515
95,ImgROI_1086_Tile_00_Date_20240603.tif,0,0
96,ImgROI_1087_Tile_00_Date_20240603.tif,10,258830
97,ImgROI_1088_Tile_00_Date_20240603.tif,10,6712
98,ImgROI_1089_Tile_00_Date_20240603.tif,21,17097
99,ImgROI_108_Tile_00_Date_20240603.tif,16,6362
100,ImgROI_1090_Tile_00_Date_20240603.tif,54,371737
101,ImgROI_1091_Tile_00_Date_20240603.tif,24,5514
102,ImgROI_1092_Tile_00_Date_20240603.tif,35,193593
103,ImgROI_1093_Tile_00_Date_20240603.tif,29,382537
104,ImgROI_1094_Tile_00_Date_20240603.tif,86,507438
105,ImgROI_1095_Tile_00_Date_20240603.tif,177,334388
106,ImgROI_1096_Tile_00_Date_20240603.tif,64,118453
107,ImgROI_1097_Tile_00_Date_20240603.tif,58,91936
108,ImgROI_1098_Tile_00_Date_20240603.tif,41,35968
109,ImgROI_1099_Tile_00_Date_20240603.tif,34,15176
110,ImgROI_109_Tile_00_Date_20240603.tif,39,242229
111,ImgROI_10_Tile_00_Date_20240603.tif,8,4506
112,ImgROI_1100_Tile_00_Date_20240603.tif,90,392885
113,ImgROI_1101_Tile_00_Date_20240603.tif,52,182135
114,ImgROI_1102_Tile_00_Date_20240603.tif,34,292212
115,ImgROI_1103_Tile_00_Date_20240603.tif,18,8359
116,ImgROI_1104_Tile_00_Date_20240603.tif,7,8713
117,ImgROI_1105_Tile_00_Date_20240603.tif,12,4879
118,ImgROI_1106_Tile_00_Date_20240603.tif,0,0
119,ImgROI_1107_Tile_00_Date_20240603.tif,19,180983
120,ImgROI_1108_Tile_00_Date_20240603.tif,1,256822
121,ImgROI_1109_Tile_00_Date_20240603.tif,14,45839
122,ImgROI_110_Tile_00_Date_20240603.tif,4,593
123,ImgROI_1110_Tile_00_Date_20240603.tif,1,666
124,ImgROI_1111_Tile_00_Date_20240603.tif,31,272796
125,ImgROI_1112_Tile_00_Date_20240603.tif,49,26732
126,ImgROI_1113_Tile_00_Date_20240603.tif,2,640
127,ImgROI_1114_Tile_00_Date_20240603.tif,14,5354
128,ImgROI_1115_Tile_00_Date_20240603.tif,39,282547
129,ImgROI_1116_Tile_00_Date_20240603.tif,40,22294
130,ImgROI_1117_Tile_00_Date_20240603.tif,8,688
131,ImgROI_1118_Tile_00_Date_20240603.tif,17,57398
132,ImgROI_1119_Tile_00_Date_20240603.tif,65,401958
133,ImgROI_111_Tile_00_Date_20240603.tif,132,440073
134,ImgROI_1120_Tile_00_Date_20240603.tif,32,273771
135,ImgROI_1121_Tile_00_Date_20240603.tif,41,301689
136,ImgROI_1122_Tile_00_Date_20240603.tif,29,209990
137,ImgROI_1123_Tile_00_Date_20240603.tif,3,246
138,ImgROI_1124_Tile_00_Date_20240603.tif,3,2313
139,ImgROI_1125_Tile_00_Date_20240603.tif,123,393230
